STAID,POS,PPT_MM,PET_MM,YLD_MM,yieldmm,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxdvar,tmindvar,pdvar,swedvar
2299950,1980-01-01T05:00:00Z,49.2475690785403,62.629236555053,0.764681297636776,10.1079901464095,0.205248509429759,0.0155272902184727,22.6673,9.88976,67.14,0,11.189,25.0742,24.2122,0
2299950,1980-02-01T05:00:00Z,82.5606633168038,55.3653231832025,2.13894222722744,21.2829348082733,0.257785414424372,0.0259075223150744,21.0312,7.41422,76.25,0,16.0147,30.26,54.6227,0
2299950,1980-03-01T05:00:00Z,61.1978980088843,90.8422053053375,5.72631975116353,13.0645772642343,0.213480816977369,0.0935705299932397,26.8915,14.1892,49.345,0,17.1974,31.2895,20.6271,0
2299950,1980-04-01T05:00:00Z,113.473114641222,99.3461637031953,14.0588786145765,30.6426529063444,0.270043287374548,0.123896119878509,27.782,14.9864,84.84,0,4.64426,8.08976,80.9818,0
2299950,1980-05-01T04:00:00Z,117.554428883745,129.190769572635,29.2272175368405,15.2799117713223,0.129981591645801,0.248627106731509,30.7469,18.1649,123.62,0,2.9338,4.08069,85.3891,0
2299950,1980-06-01T04:00:00Z,115.313881665966,145.159000888894,23.224920822308,5.28142485149895,0.0458004255445832,0.201406114222957,32.9186,20.7971,140.675,0,0.903794,3.26669,135.164,0
2299950,1980-07-01T04:00:00Z,160.200425787753,157.275220309816,29.7633890055526,9.28952372205438,0.0579868853430009,0.185788451305277,33.4623,22.563,193.67,0,0.767475,0.890506,42.7624,0
2299950,1980-08-01T04:00:00Z,162.017740696969,151.322254679695,49.543106941269,7.4953554710667,0.0462625601296692,0.305788160778839,33.8521,22.4087,207.395,0,1.3615,0.607537,70.2951,0
2299950,1980-09-01T04:00:00Z,140.489045929872,131.097665075741,49.3806005886918,30.0151151847548,0.213647370057147,0.35149075333134,32.8587,21.7236,137.74,0,0.69054,0.427681,70.2217,0
2299950,1980-10-01T04:00:00Z,36.6136751590454,105.291386768692,30.5704444202621,5.72645719544504,0.156402141292017,0.834946076499226,30.1051,17.8741,43.265,0,1.50089,8.67485,19.8588,0
2299950,1980-11-01T05:00:00Z,91.8734106169405,73.7457783676458,2.42222441750574,4.54438390332326,0.0494635376308248,0.0263648034969011,25.3299,14.002,91.025,0,10.4629,22.0886,46.0694,0
2299950,1980-12-01T05:00:00Z,22.2035188414807,56.4363506543699,7.83833823768303,4.29308803718336,0.193351696541136,0.3530223427036,21.8536,8.5445,24.85,0,13.9248,10.9766,4.82847,0
2299950,1981-01-01T05:00:00Z,13.74584422158,44.7954199886699,0.0674934875745891,4.00669498303509,0.291484096462033,0.00491010129946252,18.8372,2.89871,14.205,0,10.3303,13.6049,2.87941,0
2299950,1981-02-01T05:00:00Z,108.671139286694,63.9171046916505,9.51702944220922,20.3633884824541,0.187385432932029,0.0875764209768847,23.8796,9.85607,108.395,0,10.35,24.143,170.013,0
2299950,1981-03-01T05:00:00Z,34.1016844417677,76.8730346277795,19.9807676817878,4.29308803718336,0.125890791245643,0.585917323700157,24.7563,10.879,39.06,0,7.42786,10.4679,9.19019,0
2299950,1981-04-01T05:00:00Z,0.428133055298423,107.690484965264,0.291046629034398,1.12732167882872,2.63311058297738,0.679804153013901,30.3034,15.8147,0,0,1.31792,3.62656,0,0
2299950,1981-05-01T04:00:00Z,105.297969921006,130.207539470536,1.47626134069725,1.68747279944225,0.0160256916701071,0.0140198461737177,31.8978,17.2335,91.965,0,1.778,6.82639,115.713,0
2299950,1981-06-01T04:00:00Z,179.836123392546,154.019625833064,13.4898792610393,8.62127326237509,0.0479396080149958,0.0750120665779346,34.2232,21.6673,233.325,0,1.52066,1.07892,69.4773,0
2299950,1981-07-01T04:00:00Z,176.320012134118,158.988750122339,51.2200315087612,14.8376872024169,0.0841520314275536,0.290494714064565,34.1046,22.129,162.735,0,0.963796,1.68722,44.592,0
2299950,1981-08-01T04:00:00Z,343.696197727128,148.02363566208,145.511828475919,124.665211805717,0.362719205595323,0.42337340197009,32.9681,22.4829,332.8,0,1.57873,0.313136,238.761,0
2299950,1981-09-01T04:00:00Z,209.456102132639,125.460559002729,145.04762199336,102.118778229142,0.487542626781411,0.692496520829499,32.2178,20.9742,188.12,0,2.08895,3.70314,87.8723,0
2299950,1981-10-01T04:00:00Z,35.4087999113021,106.508677730976,60.7607423355341,8.3180335579828,0.23491430319071,1.71597858407339,30.6336,18.1194,6.46,0,1.34813,5.97819,0.651614,0
2299950,1981-11-01T05:00:00Z,28.5826285993051,68.3335129366342,1.11292381415996,3.13066917034627,0.10953048490517,0.0389370701261191,25.7134,11.0457,26.72,0,5.54282,26.806,10.9415,0
2299950,1981-12-01T05:00:00Z,39.2305864671419,60.3407336291697,0.444572954437028,3.91263451917267,0.0997342857071421,0.0113323045733559,23.0648,9.11758,41.895,0,18.5025,42.1705,14.6803,0
2299950,1982-01-01T05:00:00Z,30.0544828775132,62.3074105112515,0.337313400662673,4.07969713409249,0.13574338146889,0.0112233972561561,23.7611,8.94548,38.83,0,19.2392,32.5976,15.5749,0
