STAID,POS,PPT_MM,PET_MM,YLD_MM,yieldmm,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxdvar,tmindvar,pdvar,swedvar
7362587,1989-09-01T04:00:00Z,109.818927029298,93.7965189979457,24.5989627226283,1.58844653053854,0.0144642328377036,0.223995657106227,26.3592,14.1855,131.541,0,22.6289,28.8421,113.255,0
7362587,1989-10-01T04:00:00Z,27.5900018520146,76.2898975586187,4.30169292515892,7.80197247339568,0.282782600568256,0.155914919768112,24.5825,9.38311,32.5529,0,29.9719,18.409,5.30991,0
7362587,1989-11-01T05:00:00Z,49.2777732243666,48.7930513993188,1.60145091832917,2.33883848977749,0.0474623412695319,0.0324984432847158,19.0606,3.89765,68.6471,0,32.1145,34.1331,53.3424,0
7362587,1989-12-01T05:00:00Z,43.3839940432904,24.6954521350867,6.68906070031677,1.49026440503064,0.0343505580316923,0.154182685292695,8.04231,-6.26243,37.6235,28,72.4537,39.3703,9.50478,2.89032
7362587,1990-01-01T05:00:00Z,157.588423608048,36.994883414042,81.5673634670851,48.8666464670751,0.31009033118204,0.517597432600498,13.119,0.686907,154.047,601.694,13.906,14.1247,138.577,380.13
7362587,1990-02-01T05:00:00Z,156.739771373173,43.2931306630083,94.2305259080047,141.943301448565,0.905598497465076,0.60119091078458,16.488,1.80945,183.847,0,15.0681,19.7144,156.659,0
7362587,1990-03-01T05:00:00Z,228.804094355098,57.6929664653972,152.404259365436,287.652588711254,1.25720035527347,0.666090612560933,17.6008,5.50133,288.024,0,29.2627,36.7803,351.72,0
7362587,1990-04-01T05:00:00Z,217.469087494834,76.2875312361745,138.174954918125,135.736788514673,0.624165899063228,0.635377452997345,22.2037,7.60882,231.047,0,19.4054,23.7847,134.98,0
7362587,1990-05-01T04:00:00Z,293.364279829966,98.5927980638919,178.543631145202,170.94209351822,0.582695662939258,0.608607262099823,24.7173,11.8066,340.318,0,13.7273,9.94718,405.415,0
7362587,1990-06-01T04:00:00Z,42.6903662148418,149.687020481761,1.80364691939861,6.25911050112867,0.146616463059355,0.0422495068400596,32.6276,18.5063,41.6,0,10.9084,9.7272,12.0219,0
