STAID,POS,PPT_MM,PPT_MMvar,PET_MM,YLD_MM,YLD_MMvar,yieldmm,yieldmmvar,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxmvar,tminmvar,pmvar,swemvar
11148900,1980-01-01T05:00:00Z,553.373262284957,5510.32533856484,788.643490763939,156.258615415657,421.949293332817,698.991036376289,12126.2760425992,1.26314566318231,0.282374711727927,21.0065,3.57997,856.908,0,11.7828,4.88314,12334.7,0
11148900,1981-01-01T05:00:00Z,485.984554124991,2621.31984998173,831.885971864415,34.2227073453341,3.03267561669523,202.513115158416,569.145491870749,0.416706896216153,0.0704193313447001,21.0873,3.48879,845.094,1.61277,14.8834,3.70253,7076.79,0.140248
11148900,1982-01-01T05:00:00Z,767.005618848894,4117.06019890356,768.287742998184,89.2267687867141,26.500295795665,700.481523104325,5507.53915693952,0.913267785646204,0.11633131048065,19.4822,3.21535,1201.14,151.92,16.6472,7.34008,9690.25,1574.5
11148900,1983-01-01T05:00:00Z,1090.36045117497,8915.64618730622,797.995312141923,445.39549581328,2208.38796631685,1324.04861892039,18785.1043535121,1.21432194050472,0.408484639490842,20.0954,4.60621,1705.77,18.8024,25.4342,5.47825,20748.8,17.3778
11148900,1984-01-01T05:00:00Z,320.833594035359,2075.34097747035,841.443289302022,37.2080494704457,6.11204847944375,102.977357525563,164.595473049536,0.320968126281108,0.115973046969467,21.1807,3.35225,411.982,5.78044,25.7808,11.102,2183.86,1.19245
11148900,1985-01-01T05:00:00Z,308.613822536468,1517.93892326478,801.694125362325,27.045166096115,1.29298850165511,140.141045298189,230.35487239592,0.454098407344113,0.087634331715389,20.7497,2.76716,519.637,31.6886,16.395,10.198,3364.57,20.317
11148900,1986-01-01T05:00:00Z,575.95855477355,6621.00835498041,811.815455427693,128.42529111183,241.484918621847,620.540581225985,11862.9838627455,1.07740492103631,0.222976618799113,20.9144,3.19387,940.301,0.798403,6.5907,4.26026,15971.4,0.0241921
11148900,1987-01-01T05:00:00Z,507.993540615244,2553.15089719328,804.205054369789,31.2176225675595,3.87595513458952,93.4690236640337,161.772741210194,0.183996480645858,0.0614527943204771,20.1065,3.17608,696.541,8.59082,18.2943,8.03192,5026.49,2.859
11148900,1988-01-01T05:00:00Z,384.868660436715,1776.3760568939,826.029111572943,32.2996737152183,4.4670529040322,81.1780719380927,157.5528191419,0.210924089911553,0.0839238863423367,20.9821,2.37081,520.886,52.1437,11.2881,6.46564,3108.43,121.348
11148900,1989-01-01T05:00:00Z,207.499389840122,312.054171717609,807.35997605026,15.2086188256425,0.791616785183795,56.0844826157048,47.6119586064935,0.270287457996469,0.0732947640827315,21.4292,2.37962,357.575,6.44311,11.5553,10.0254,925.333,2.8555
11148900,1990-01-01T05:00:00Z,226.521522488742,761.819316064442,811.69887758156,9.87983564347941,0.401301076697014,30.4737497636092,27.2232254708514,0.134529158328096,0.043615438987571,20.0976,3.88092,370.525,228.774,20.8909,19.0862,1879.14,2494.14
11148900,1991-01-01T05:00:00Z,516.269122047814,6910.51021041032,807.490924936612,39.2197836117132,15.0008786873148,238.156784202658,3666.20310085926,0.461303560549959,0.0759677112900835,19.5222,4.61431,878.595,7.38523,22.7825,10.0028,21693.4,3.71476
11148900,1992-01-01T05:00:00Z,535.928611401941,4750.90313814281,851.15560737233,50.7588230269018,12.4447940323894,240.805446853992,1704.38854469093,0.44932373777184,0.0947119111519746,21.0474,6.75009,802.158,0,25.5002,10.8983,9961.9,0
11148900,1993-01-01T05:00:00Z,711.1723398271,11083.8725941618,806.423073630931,232.479403894922,1096.44437528811,725.868734491774,17040.2228164172,1.02066502567893,0.326896015038272,21.172,6.32677,1057.25,0,27.527,10.3509,22483,0
11148900,1994-01-01T05:00:00Z,438.382931582404,1911.70981005452,809.355817555246,28.681003814699,5.05786198676437,98.6858181731451,455.03763828742,0.225113276689229,0.0654245449547292,20.5739,6.25306,602.166,0.151697,26.2532,9.31728,3203.21,0.00191766
11148900,1995-01-01T05:00:00Z,853.830251487158,16618.3575241553,825.0856273249,250.760068177152,1382.05102042227,766.879344313838,15987.0235188423,0.89816370757317,0.293688432496261,20.5743,7.56471,1346.13,0,28.2169,5.23859,37782.2,0
11148900,1996-01-01T05:00:00Z,770.209447365015,6095.63818981614,851.085643855371,66.8725963199602,26.1244939620796,553.070693827248,4616.16182424389,0.718078304179952,0.0868239107540681,22.1107,7.58983,1161.69,0,36.1141,7.21876,13058.6,0
11148900,1997-01-01T05:00:00Z,609.526034832104,8604.91280171973,865.029299962216,197.021360887893,1188.17573939924,506.663914430304,10736.7571766998,0.831242449832132,0.32323699010193,22.2703,7.54385,745.886,0,31.305,10.1895,12790,0
11148900,1998-01-01T05:00:00Z,967.376344797356,12431.8328061255,793.623717363845,422.527749611007,4165.74161907863,929.988160034621,29047.3732528749,0.961350941684886,0.436777012259398,17.9233,7.73331,1253.69,0.255489,26.8946,12.0214,24483.1,0.00543955
11148900,1999-01-01T05:00:00Z,408.145233644387,1806.95367249812,802.412019459843,53.6907381403133,11.2946187250946,178.999518174974,452.178748929952,0.438568194406344,0.131548119920209,18.5325,7.116,535.357,0.135729,19.7978,7.84165,2960.65,0.00153519
11148900,2000-01-01T05:00:00Z,746.151801688527,9460.18381918155,835.377627835825,163.913063001311,574.009535598605,412.469810420971,5431.67536082562,0.552796105949968,0.219677902848159,19.2272,8.51454,971.244,0,19.8172,7.80783,15192.8,0
11148900,2001-01-01T05:00:00Z,838.848839242594,6094.00383532644,863.580166430368,109.195853291447,47.8392926186948,320.179883707176,1465.80225848397,0.381689606909715,0.130173456984266,19.4009,8.5083,1006.95,0,27.992,11.2137,8766.69,0
11148900,2002-01-01T05:00:00Z,489.109233766786,4650.43184635387,837.969302137783,47.9409887459458,14.5767126747569,206.578889341849,1051.18429509127,0.422357369438559,0.0980169365782301,20.5468,7.57297,692.615,0,29.0238,8.94532,7337.05,0
11148900,2003-01-01T05:00:00Z,455.594256620199,2268.07471180998,860.21924890309,50.7617967300249,6.19257734972694,207.868837414544,376.234716875085,0.456258687184969,0.111418868856246,21.3646,8.53491,747.15,0,35.8791,11.3933,6935.14,0
11148900,2004-01-01T05:00:00Z,624.644274119639,6427.69752559095,838.79252394997,71.474679927322,31.8948327060417,292.889586556028,2148.64843593286,0.468890212703575,0.114424613958172,21.1642,7.97763,742.882,0,28.2754,9.07509,7386.47,0
11148900,2005-01-01T05:00:00Z,631.554266683906,4368.21135386414,837.667751996442,204.347638170779,541.576078459016,663.232332004203,7201.29070768149,1.05015889685399,0.323563071220696,21.6532,8.09504,1063.41,0,31.7442,6.87047,12477.9,0
11148900,2006-01-01T05:00:00Z,677.800355180978,3697.54272145074,808.204197110094,161.348526673951,286.719195249496,461.91693047797,3693.27893712911,0.681494081475709,0.23804727371509,21.3528,7.54703,853.134,0,38.9296,13.4572,6115.42,0
11148900,2007-01-01T05:00:00Z,321.602017555104,1418.04969839175,813.358687135558,26.8348977296304,3.06503890477871,33.0806916423777,28.3735005220674,0.102862201841472,0.0834413227057335,22.1051,7.15703,417.194,0,32.6739,12.889,2611,0
11148900,2008-01-01T05:00:00Z,566.88584277677,8538.26043372631,834.304203722912,104.310030000963,150.808152980903,297.332909474917,2815.65187005416,0.524502266661829,0.184005353688183,22.2704,7.44298,792.433,0,39.9439,13.6638,12381.1,0
11148900,2009-01-01T05:00:00Z,589.006754336852,3969.38650794147,823.297531307435,49.1479519331353,8.78035159242423,220.138322347624,621.264186312078,0.373744988027297,0.0834420854621094,21.9849,7.4721,682.515,0,38.7546,12.2781,5727.7,0
11148900,2010-01-01T05:00:00Z,906.617675806265,8334.82846597878,786.565317414109,212.387615526208,407.192389629996,556.419149669579,3939.09170103451,0.613730753897722,0.234263704749998,20.411,7.08531,936.439,0,30.5435,7.51715,8765.09,0
11148900,2011-01-01T05:00:00Z,603.590617569207,5035.0577895122,821.183850468708,281.266222473548,1454.36237044904,554.180296583649,6360.3163090207,0.918139348844513,0.465988393932082,20.9056,7.04716,830.928,0,29.6745,12.0009,6624.82,0
11148900,2012-01-01T05:00:00Z,318.016548525524,1117.29381972064,883.530759881526,9.59191037929385,0.147046035840654,176.355039729028,755.283642465081,0.554546738359037,0.0301616705915667,21.8842,7.76229,662.253,0,36.5177,11.7019,4717.08,0
