STAID,POS,PPT_MM,PPT_MMvar,PET_MM,YLD_MM,YLD_MMvar,yieldmm,yieldmmvar,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxmvar,tminmvar,pmvar,swemvar
13185000,1980-01-01T05:00:00Z,1048.26674526352,4757.24006917927,482.985687875585,514.483269174982,3055.49084940536,546.09432355802,1984.83774967507,0.520949773543318,0.490794229140264,11.5885,-4.81274,1042.72,83477.8,90.3915,44.2465,4298.97,7820310
13185000,1981-01-01T05:00:00Z,1011.09189040565,4599.87639742612,514.273938745482,474.779988438516,1523.22555242588,412.283748389283,858.463147157693,0.407760909074126,0.469571552243423,12.4834,-4.54854,1105.23,98341.9,93.3815,41.9702,5710.49,7226260
13185000,1982-01-01T05:00:00Z,1198.53578015064,3345.47092039656,466.892126507958,739.683338386476,4091.57929296614,727.275182372803,3896.81036011279,0.606803062885107,0.617155825163188,9.18145,-6.10922,1330.5,160811,116.048,70.9634,5310.01,13379300
13185000,1983-01-01T05:00:00Z,1293.01358194148,5171.95912911021,474.543923580856,725.919395362172,2874.49505574634,734.886134378072,3594.29953846731,0.568351442430039,0.561416682315272,10.0306,-4.20759,1379.47,151215,100.759,52.9711,7216.44,16412900
13185000,1984-01-01T05:00:00Z,984.601838574108,2553.42955121028,462.066265881078,628.261698061861,4228.24445810502,637.543852516588,2978.40882110636,0.647514383519609,0.638087065703334,8.84696,-5.58217,1020.26,111819,114.691,79.6122,3570.23,17359200
13185000,1985-01-01T05:00:00Z,735.457033336808,1937.9384664993,471.92103658269,442.917886863114,2275.1050827785,416.868262451544,1059.00286014082,0.566815250321545,0.602234891756452,9.23203,-6.41082,766.656,66040,133.921,101.045,2598.71,12867400
13185000,1986-01-01T05:00:00Z,1001.18267101238,7301.7099609042,496.203840942747,664.510163959647,3830.85215303771,681.665115916875,2752.12192746363,0.680859882670146,0.663725195410846,11.221,-3.03084,1070.35,40563.7,90.1255,44.3539,9339.56,5354280
13185000,1987-01-01T05:00:00Z,617.856243190429,1438.6937798484,509.845262071452,231.164730618176,785.950030480672,245.013147872404,308.419950385624,0.396553649125932,0.374139993187589,11.9915,-2.67761,635.223,25345.1,106.175,46.626,2073.34,4632060
13185000,1988-01-01T05:00:00Z,797.813149049749,4995.05546743367,518.412270375502,281.55894313513,1603.42128178525,286.303300656585,500.159449947829,0.358860092739248,0.352913390147162,12.0057,-2.94552,838.15,67898.9,127.475,59.7995,6040.59,18940000
13185000,1989-01-01T05:00:00Z,684.510240603202,2710.60389281823,485.385336514515,451.817018226906,3522.72984968231,430.066484505444,1416.75506927955,0.628283492335282,0.660058814940091,10.8706,-3.25569,742.364,46676.7,94.4713,50.5002,4323.64,11303500
