STAID,POS,PPT_MM,PET_MM,YLD_MM,yieldmm,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxdvar,tmindvar,pdvar,swedvar
11315000,1980-01-01T05:00:00Z,446.243179174517,21.5925970439865,111.816219262456,335.430952609478,0.751677489457598,0.250572388510898,3.57012,-4.98208,543.903,2137,18.346,14.2645,611.754,494.193
11315000,1980-02-01T05:00:00Z,365.934785875427,23.2928528121157,178.893841961781,91.68295044991,0.250544506804885,0.488868095810604,4.66834,-4.6183,399.583,3259.67,15.6154,7.17484,457.068,674.316
11315000,1980-03-01T05:00:00Z,127.219315618287,25.3414194868923,136.687938075044,60.427399160168,0.474986041753881,1.07442755379354,3.72289,-7.95789,115.069,6316.83,8.19812,10.4655,52.2048,424.543
11315000,1980-04-01T05:00:00Z,79.963131143234,36.7893600409989,152.340889533688,232.06114385123,2.90210176281805,1.90513912293913,9.06227,-3.97593,85.3611,6818.33,24.9841,18.1186,52.768,44.4019
11315000,1980-05-01T04:00:00Z,90.9048391373482,45.0882653529233,172.723615109233,351.557005158968,3.86730792876494,1.90004863050541,9.98477,-2.15009,70.9305,6914.44,35.0911,11.7421,21.5778,72.5795
11315000,1980-06-01T04:00:00Z,28.2017003468125,58.4358867081152,122.582211991887,289.544179484103,10.2669050420156,4.34662486603372,13.7002,1.76134,31.3194,5629.33,27.9272,8.51695,10.798,340.102
11315000,1980-07-01T04:00:00Z,18.2520082922675,89.2277553241802,66.130799879189,76.1004727054589,4.16943009705398,3.62320676279802,21.1599,7.89651,33.0694,3240.56,23.209,7.75424,11.3201,744.909
11315000,1980-08-01T04:00:00Z,11.0500624070857,80.3298935467055,26.6244848315072,1.65609123935213,0.149871663918404,2.40944203305446,20.6021,7.1651,4.33333,825.111,8.77946,12.2059,0.36511,178.94
11315000,1980-09-01T04:00:00Z,21.7064433142823,61.0350089117027,4.55416966890958,0.41538174685063,0.0191363338911133,0.209807272567452,18.0155,4.43889,10.0556,187.222,14.0972,5.73766,1.62724,4.38939
11315000,1980-10-01T04:00:00Z,33.7520533061068,44.0355245403477,0.671937754064805,0.335657442111578,0.00994480066345613,0.0199080556068934,14.532,1.95587,34.4444,136.556,59.9869,31.7189,8.46463,8.88214
11315000,1980-11-01T05:00:00Z,30.5963107967399,28.1906634359645,0.172981288514576,0.390014922615477,0.0127471225274988,0.00565366490305777,8.90833,-1.51157,38.5417,127.667,20.0432,14.9494,11.7471,13.2121
11315000,1980-12-01T05:00:00Z,133.832395984398,25.9904076678353,10.0631966190063,4.97099159208158,0.0371434102746026,0.0751925312626058,8.70833,-2.49375,108.306,1180.5,35.7842,25.4772,106.165,425.514
11315000,1981-01-01T05:00:00Z,267.637263766039,24.1416834397946,56.202280806446,9.42649307738452,0.0352211532308329,0.209994228814028,6.26008,-3.35013,320.611,3369.61,25.1103,13.7564,355.181,973.526
11315000,1981-02-01T05:00:00Z,99.0089252852157,23.0928016584899,70.2300279458529,39.4499414757049,0.398448335461285,0.709330272432922,5.29638,-5.70362,117.431,5607.94,13.8482,10.9473,48.0946,31.0702
11315000,1981-03-01T05:00:00Z,169.647220310958,27.7919156773042,68.6821733294516,42.5800263947211,0.250991594891288,0.404852924813971,4.67966,-5.21662,215.972,7383.33,7.12205,4.90085,103.842,1030.84
11315000,1981-04-01T05:00:00Z,60.3250857506604,41.3893600409989,90.1038979077369,218.335880023995,3.61932150293884,1.49363895279254,9.68194,-1.9419,98,9019.17,29.7354,14.4,49.9604,146.6
11315000,1981-05-01T04:00:00Z,78.5145358217513,53.0352135262061,93.3908345583693,205.924255308938,2.62275326668734,1.1894719058187,12.9373,-0.454077,73.4583,7682.39,21.7602,11.5315,26.7051,225.69
11315000,1981-06-01T04:00:00Z,2.25315822635553,83.3242113994375,72.2349809121936,33.0674673065387,14.6760520054666,32.0594355368612,20.4347,6.06551,0,5239.72,17.9658,14.2093,0,596.587
11315000,1981-07-01T04:00:00Z,3.05065374367608,96.6722542607959,13.7301853908951,0.766893454109178,0.251386594004294,4.50073543067855,24.4948,7.45968,4.26389,2813,3.92711,3.62267,0.586476,445.798
11315000,1981-08-01T04:00:00Z,3.5509729425909,95.4267117897304,2.32508370326055,0.105091128974205,0.029595023863383,0.654773703109125,25.6559,9.44041,0,977.111,7.60385,9.85618,0,213.925
11315000,1981-09-01T04:00:00Z,28.1505698509575,68.6839377542467,0.506674528091937,0.0665879136172765,0.00236541973998482,0.0179987307814553,20.6065,6.63032,26.8889,219.056,16.5337,7.94743,14.9606,9.38286
11315000,1981-10-01T04:00:00Z,134.49072481935,35.139438817631,1.95033045237466,9.37621240791842,0.0697164240917928,0.0145015981956702,8.97513,-0.622088,146.375,77.3333,33.8514,19.0277,106.286,3.62271
11315000,1981-11-01T05:00:00Z,335.652777641642,24.8402736451908,44.456683089368,178.346893533293,0.531343416212406,0.132448429003713,5.51667,-2.81968,403.264,531.778,28.501,18.8631,461.114,472.411
11315000,1981-12-01T05:00:00Z,335.030839508661,21.691809277666,110.690589881228,260.553523215357,0.777700117390601,0.330389256235518,4.24485,-4.36089,358.694,1709.39,7.75718,9.68102,361.259,287.141
11315000,1982-01-01T05:00:00Z,279.749288965325,17.6432426028894,88.8279811512091,55.4446301139772,0.198193998344173,0.317527102498621,1.92227,-8.00202,363.625,12466.7,23.7,23.9072,471.649,5732.72
11315000,1982-02-01T05:00:00Z,201.138546691832,22.6425653285937,70.8215644386463,289.453583683263,1.43907564434548,0.352103391435721,4.65104,-5.25818,224.764,13180.1,7.84229,20.6779,412.557,101.115
11315000,1982-03-01T05:00:00Z,359.063593570853,24.3925377055875,106.016090351071,87.5155436112777,0.243732712472863,0.295257141769098,2.58737,-6.40838,446.25,15199.8,13.613,12.3369,281.988,1892.42
11315000,1982-04-01T05:00:00Z,228.267737021786,31.7903994830621,207.131381953056,307.70863755249,1.34801633190556,0.907405420737524,6.76435,-4.80486,260.208,22910.1,29.7982,13.9462,256.707,392.163
11315000,1982-05-01T04:00:00Z,19.3078572012727,54.2335909323257,292.044507446333,549.644723695261,28.4674118917261,15.125681964702,14.7867,0.299731,14.9028,22310,18.8948,13.0912,2.67159,418.944
11315000,1982-06-01T04:00:00Z,35.1019233758489,63.183201141552,171.72608200984,280.25810989802,7.98412402925035,4.89221289019143,16.0303,2.69653,35.5139,18967.9,14.801,10.8196,10.436,1202.77
11315000,1982-07-01T04:00:00Z,4.30273365150238,84.2314568021869,93.907555661472,49.8231606718656,11.5794201331679,21.8250915040215,20.3414,7.08983,1.56944,15337.8,20.1182,6.1236,0.0794566,2451.35
11315000,1982-08-01T04:00:00Z,4.10850582886228,83.7319806156051,38.1637047124883,2.62546630833833,0.63903190544222,9.28894987671383,21.5222,8.34185,2.75,9819,6.82181,6.7967,0.243952,2761.42
11315000,1982-09-01T04:00:00Z,129.701393425057,54.5878479391434,18.3010059499646,16.7960084967007,0.129497517745679,0.141101074296007,15.2032,4.05023,129.431,5140.78,44.8646,16.2338,74.5646,717.15
11315000,1982-10-01T04:00:00Z,211.27529687904,36.7888914735932,80.5315679389956,123.948644919016,0.586668894802119,0.38116887837153,10.442,0.113127,318.625,3535.5,11.9435,11.8075,553.154,191.356
11315000,1982-11-01T05:00:00Z,288.970570928314,21.1427228818578,90.7271476180434,47.5627954409118,0.16459390756684,0.313966738296512,3.95301,-5.75787,331.042,4010.89,24.8833,11.8729,467.802,1099.02
11315000,1982-12-01T05:00:00Z,283.751682953566,18.6922266914459,64.1050977034699,46.7021353329334,0.164588047009314,0.225919709219699,2.47917,-6.61044,271.208,6764.22,11.3541,7.98928,357.517,263.214
11315000,1983-01-01T05:00:00Z,293.172230353673,21.9918645236784,98.1533397949641,40.9493019796041,0.139676605557778,0.334797534120319,4.3358,-4.33378,363.708,8095.17,19.8144,19.5166,295.538,3399.49
11315000,1983-02-01T05:00:00Z,333.24218678404,20.9436088630435,124.098920495299,39.7715565686863,0.119347303990837,0.372398590025223,2.44097,-5.91716,405.931,11731.5,9.72534,6.17134,330.604,895.802
11315000,1983-03-01T05:00:00Z,418.699735402314,25.9427228818578,169.532377781483,77.0970265146971,0.184134404672163,0.404902041838133,3.03987,-5.64359,457.389,15211.3,6.23749,7.9198,230.951,2635.43
11315000,1983-04-01T05:00:00Z,138.385039226893,28.7929039657416,177.523319384274,79.9507942411518,0.577741601894309,1.28282161407066,4.1713,-5.22708,238.847,17538.8,7.82664,8.19874,104.867,170.093
11315000,1983-05-01T04:00:00Z,53.7146749604823,50.0343234526338,313.208676729997,522.91896244751,9.73512290323305,5.83097034395951,12.3376,-1.04032,32.5139,18502.1,43.1366,20.5732,7.07549,367.813
11315000,1983-06-01T04:00:00Z,25.5020788841264,64.1843428908668,188.550307625615,766.848156208758,30.0700252592379,7.39352695450165,16.2551,2.48241,7.73611,15183.4,8.28549,4.19405,1.40176,945.763
11315000,1983-07-01T04:00:00Z,3.05044912917272,75.5315038634261,107.070261210979,369.041994721056,120.979560416777,35.0998350331502,18.9357,5.06228,0,12188.9,13.3811,6.17571,0,1236.07
11315000,1983-08-01T04:00:00Z,27.1291207497285,79.1316655090769,39.3888340719589,35.3414219076185,1.30271165931436,1.45190234638744,20.2585,7.39001,43.7917,8407.83,11.8629,8.98213,30.2898,1030.5
11315000,1983-09-01T04:00:00Z,71.4017289935187,62.5331305496931,20.603303773154,21.1405301259748,0.296078686384384,0.288554689971502,17.4806,6.32106,95.6667,5295.17,24.7689,10.3167,54.9264,621.693
11315000,1983-10-01T04:00:00Z,62.9112681246576,43.0394940636434,23.0239957997553,19.7136462627474,0.31335636445422,0.365975706516257,12.9413,1.42428,71.875,3797.67,11.7032,5.69968,42.8916,131.994
11315000,1983-11-01T05:00:00Z,554.379743154515,21.542671728232,73.8665059905585,243.430916856629,0.439104999528781,0.133241711845829,3.20139,-4.14051,580.153,4851.67,11.0653,26.1187,477.111,5167.3
11315000,1983-12-01T05:00:00Z,460.074447724507,19.2929551193674,116.504566458284,184.815433713257,0.401707668459615,0.253229813206334,1.31698,-4.06496,440.611,9087.33,7.82877,12.2497,248.783,209.273
11315000,1984-01-01T05:00:00Z,25.2101877611417,22.7886786743166,126.601934466837,90.0975239352129,3.57385374471851,5.02185607129739,5.74888,-5.8302,12.6389,10652.3,18.2939,14.1396,2.96467,25.6125
11315000,1984-02-01T05:00:00Z,181.654582338279,21.4914982635243,117.610264327902,52.0019896820636,0.28626852685293,0.647439017579454,3.9035,-7.88434,168.667,11471.4,15.0257,14.1302,89.8135,3076.11
11315000,1984-03-01T05:00:00Z,132.555664754022,31.1886275206908,153.483665075183,110.481579124175,0.833473087168257,1.1578808447002,6.71125,-5.1539,148.056,14701.3,10.3671,8.04396,103.237,225.847
11315000,1984-04-01T05:00:00Z,74.1636733711852,32.9395411248827,154.287097001889,149.211283983203,2.01191873596132,2.08035942650373,6.61366,-5.40093,97.9444,15363.6,23.6973,12.8987,35.6879,130.1
11315000,1984-05-01T04:00:00Z,45.7092158422507,61.1294249792998,146.961837547554,401.656483023395,8.78721009805924,3.21514676722394,15.4079,1.15031,31.25,15040.7,31.9953,15.9682,10.6295,728.697
11315000,1984-06-01T04:00:00Z,66.8457695924885,67.277310287394,114.489099319255,171.135467786443,2.56015405058144,1.71273515163659,16.9257,3.35,75.625,11367.6,25.7627,12.8122,54.4515,1136.41
11315000,1984-07-01T04:00:00Z,5.41059699014842,101.020816843186,76.8673141105901,8.27909725974805,1.53016335809571,14.2068082783748,23.6694,9.17787,22.7083,6696.67,7.4496,4.02343,16.6345,2682.27
11315000,1984-08-01T04:00:00Z,2.75136580205124,85.5261920686988,10.5618924686217,0.574830356328734,0.208925456549681,3.83878161920435,21.6172,8.42876,0,2466,5.32512,4.97412,0,977.292
11315000,1984-09-01T04:00:00Z,19.9014998246957,63.7710490806954,1.83634978293148,0.279035066586683,0.0140208059213924,0.0922719292067,19.6762,5.77014,13.8194,488.111,12.4554,20.0618,2.95285,73.5561
11315000,1984-10-01T04:00:00Z,110.996488811937,30.7304009905773,1.05820606818048,10.1467296940612,0.0914148708906726,0.00953368957439203,7.78315,-3.91756,131.847,1477.67,28.692,21.6425,89.5868,1479.4
11315000,1984-11-01T05:00:00Z,311.293061516593,21.1398562314109,13.5759148149367,58.5248873425315,0.188005755918244,0.0436113633525785,2.1838,-8.01667,369.139,5498.94,21.885,10.9918,196.532,3978.86
11315000,1984-12-01T05:00:00Z,85.0896976544468,16.5401631531659,32.4834849091903,26.6804633473305,0.313556917967685,0.381755791883375,0.453009,-10.4447,79.7778,9809.45,13.8652,9.40962,33.4199,1031.44
11315000,1985-01-01T05:00:00Z,49.5473737718358,20.3422543144521,12.8232619874663,28.2205919616077,0.569567866332586,0.258808106490507,3.83445,-7.56317,46.8194,4682.39,23.0545,14.0083,14.0486,86.8876
11315000,1985-02-01T05:00:00Z,113.301997036394,21.09238424471,29.1904622666507,38.276725854829,0.337829225044761,0.257634137351297,4.40551,-8.4561,131.903,7398.39,31.4463,23.3603,187.47,2071.65
11315000,1985-03-01T05:00:00Z,226.354803327156,24.3922266914459,45.8558639841576,49.601200959808,0.219130322090485,0.202584011075219,3.48521,-8.30869,241.097,11868.1,23.0893,13.0715,149.672,3219.53
11315000,1985-04-01T05:00:00Z,23.50473069031,43.1872688797128,118.809666745716,252.762284343131,10.7536771075337,5.05471295591981,12.0769,-0.746991,30.9167,13685.1,30.8765,9.54133,6.61434,291.618
11315000,1985-05-01T04:00:00Z,3.4029730500852,53.1868555583195,123.421259995044,225.583544091182,66.2901353525366,36.2686563127364,13.5733,0.641801,0,11996.9,16.1184,6.98702,0,661.119
11315000,1985-06-01T04:00:00Z,17.3059931614096,84.3787200819979,70.8540788858119,36.6414716496701,2.11727066501889,4.09419316331456,21.5627,7.51366,12.7222,7877.72,29.6827,15.0255,5.06439,2864.25
11315000,1985-07-01T04:00:00Z,6.85568317096795,98.9752743721203,33.5346255289965,1.36663765566887,0.19934375927059,4.8915074825813,23.2816,9.9935,3.56944,2959.44,9.81763,4.85609,0.315936,1961.21
11315000,1985-08-01T04:00:00Z,7.10222416023068,83.9815867324448,4.22737807884719,0.368271930413917,0.0518530423858032,0.595218903751115,21.8333,8.2724,9.70833,289.833,6.60202,5.57669,1.75311,67.8842
11315000,1985-09-01T04:00:00Z,104.708933474815,50.4858672698821,1.70151479403926,3.05398444631074,0.0291664172765668,0.0162499486679282,13.71,3.37639,85.125,25.9444,28.3309,9.33183,42.6255,0.359447
11315000,1985-10-01T04:00:00Z,71.6086858890461,39.2377180088855,9.41788600894747,6.73715672945411,0.094082954404344,0.13151876608293,12.1521,1.01703,72.2361,183.222,30.5784,16.8018,38.4533,69.324
11315000,1985-11-01T05:00:00Z,277.988566134892,20.8431402956377,26.4193258480471,12.3527374445111,0.0444361349686484,0.0950374550125466,3.83565,-5.1544,300.931,1836.83,41.3214,29.3297,183.993,1784.79
11315000,1985-12-01T05:00:00Z,149.294379236118,22.6403288912032,60.986314083374,46.9739227354529,0.31463959310324,0.408497053910654,5.7397,-4.34297,153.208,4894.28,37.9899,21.6207,94.4451,136.308
11315000,1986-01-01T05:00:00Z,177.035931721955,26.1914471098985,106.480146999154,111.659324535093,0.630715603601085,0.601460652441942,6.70296,-1.6996,205.75,53.5556,13.0788,7.57098,101.429,5.92374
11315000,1986-02-01T05:00:00Z,645.715380975227,22.5427228818578,187.15007144826,240.531851229754,0.372504447495857,0.28983368983035,3.13889,-4.35045,649.556,670.722,35.8999,23.1485,1111.7,45.3384
11315000,1986-03-01T05:00:00Z,287.190225562665,32.5409979807258,303.908951343134,297.199524655069,1.03485250611435,1.05821481475462,8.42115,-2.82056,241.583,1626.83,37.9531,18.4787,229.883,809.702
11315000,1986-04-01T05:00:00Z,42.1896117167415,35.0922696602985,182.492890288379,242.61555464907,5.75059937213871,4.32554088228223,9.49838,-2.78426,50.1944,1460.56,23.4664,12.4766,13.3519,77.8755
11315000,1986-05-01T04:00:00Z,49.2015755326411,53.3373353791851,149.287067496368,403.921378044391,8.20952121292179,3.03419282574252,14.9427,0.43862,37.4028,897.889,48.5562,23.1365,9.48121,110.753
11315000,1986-06-01T04:00:00Z,12.7032410953742,78.3825034053233,98.5011573682686,236.273848590282,18.5994933746727,7.75401778402342,22.0671,6.18657,0.958333,130.5,8.70537,6.49577,0.0306134,7.73013
11315000,1986-07-01T04:00:00Z,23.7057107939742,81.735819184943,44.6317772930826,11.2655878344331,0.47522674735814,1.88274368488574,22.6212,7.13239,33.8333,1.38889,7.53383,6.56988,8.63132,0.0151069
11315000,1986-08-01T04:00:00Z,6.80209934605932,92.129680747429,6.64562970075169,0.550822469106179,0.0809783040621552,0.976996859741797,24.2041,9.74418,0.0138889,0,4.00991,1.54598,6.22262e-06,0
11315000,1986-09-01T04:00:00Z,85.1916373998422,46.9390766498635,1.83541674050658,1.02916829754049,0.0120806258566219,0.0215445646606386,12.7079,2.68079,85.0278,0,60.6075,26.3397,27.8182,0
11315000,1986-10-01T04:00:00Z,11.8065885903866,39.8397539241592,5.18918267299888,4.37260632753449,0.370353069733863,0.439515837557354,12,1.34722,0,0,14.5356,6.48347,0,0
11315000,1986-11-01T05:00:00Z,20.1909990020125,29.0400649383009,2.81404679241255,0.561240986202759,0.0277965932318068,0.139371350180943,8.84329,-1.17616,18.2083,16.5556,12.2954,8.12862,4.64867,4.16176
11315000,1986-12-01T05:00:00Z,50.646856095791,22.6920220769425,0.254615082198613,0.810832417516497,0.0160095310947422,0.00502726332542827,5.25291,-4.03091,43.125,76.7222,12.6765,5.03131,7.46344,8.34318
11315000,1987-01-01T05:00:00Z,156.077523733868,17.9928016584899,0.101094688075611,4.1547234265147,0.026619613940051,0.000647720989269346,2.27643,-7.73029,175.875,6814.67,19.8471,16.0545,131.246,552.367
