STAID,POS,PPT_MM,PET_MM,YLD_MM,yieldmm,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxdvar,tmindvar,pdvar,swedvar
13313000,1980-01-01T05:00:00Z,265.837408356536,10.3601355433683,0,9.63503719449802,0.0362440984286744,0,-3.5052,-18.2392,128.11,5239.07,29.2714,100.584,43.2755,982.117
13313000,1980-02-01T05:00:00Z,162.886962157443,15.0515542138612,0.495339025359827,9.19965367915694,0.0564787602230849,0.0030409986090909,2.74239,-11.459,79.9885,5833.14,6.595,53.5382,17.1176,41.0517
13313000,1980-03-01T05:00:00Z,135.974618628417,19.4968953234495,4.11635546045688,9.8701442927822,0.0725881373475642,0.0302729693377983,0.657015,-13.2846,90.3547,7616.65,5.88527,24.9718,25.2184,711.553
13313000,1980-04-01T05:00:00Z,92.3285604166261,31.8713735255841,155.768795917318,45.9329608684836,0.49749460688236,1.68711388127814,8.56605,-8.01041,77.9552,9509.34,40.821,11.9862,19.1534,283.589
13313000,1980-05-01T04:00:00Z,133.959024950273,43.4225052421366,245.431086627684,219.346215028834,1.63741274699677,1.83213551098025,11.7354,-2.16447,111.825,9132.14,35.5612,4.47528,20.1641,207.51
13313000,1980-06-01T04:00:00Z,73.4000710336876,51.247306944797,190.639613703056,165.11484435795,2.2495188633015,2.59726742792334,16.0611,-1.22051,68.9283,7485.8,32.3581,8.47696,10.7935,308.596
13313000,1980-07-01T04:00:00Z,35.7701254569397,73.3569505747151,82.4262929677746,59.2818194488409,1.65729973522751,2.30433334842507,22.0821,1.16278,41.5416,5488.73,11.9144,6.53965,17.6303,456.553
13313000,1980-08-01T04:00:00Z,18.4872595484253,59.4623526697625,21.4414484146821,18.3818920177002,0.994300532729089,1.15979593181557,19.9592,-3.03697,18.2727,3832.63,10.2452,7.12665,3.11079,61.2774
13313000,1980-09-01T04:00:00Z,97.4093027415899,46.9653675768197,37.2872793029606,14.9336545761989,0.15330829967868,0.382789715699715,17.1364,-2.36297,87.0576,2990.6,24.1242,15.2655,21.0516,61.4712
13313000,1980-10-01T04:00:00Z,36.2244206282805,27.1226839023225,32.6777550411433,11.0064952678224,0.303841857976594,0.902091861633024,12.2065,-7.59713,29.2305,2891.36,55.0661,7.17701,9.82498,1.71699
13313000,1980-11-01T05:00:00Z,127.658047466301,14.1949161491103,5.26207181635142,14.4808557202442,0.113434726659648,0.0412200556156907,3.44159,-9.9684,107.593,2835.38,30.383,43.2758,60.7381,19.795
