STAID,POS,PPT_MM,PPT_MMvar,PET_MM,YLD_MM,YLD_MMvar,yieldmm,yieldmmvar,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxmvar,tminmvar,pmvar,swemvar
2314500,1980-01-01T05:00:00Z,1215.05689495265,2222.8050623631,1105.71547603615,252.184337044473,529.187259716024,220.054213929541,370.389777674614,0.181106098688586,0.207549406198219,26.1573,12.4045,1275.09,0,47.274,50.7234,2916.21,0
2314500,1981-01-01T05:00:00Z,1018.53912930196,2844.15098291878,1091.14066286262,156.543422539055,203.147967402842,58.4538820659945,54.0811983329848,0.057389922865364,0.15369406833328,26.3784,11.459,1085.95,0,47.3392,58.4101,3517.81,0
2314500,1982-01-01T05:00:00Z,1199.59441517172,1536.00489165615,1128.45095236868,206.684843222436,121.398689600491,73.2863522105718,25.3623200907156,0.061092608704819,0.172295603087524,26.7851,13.6156,1271.84,0,26.9628,33.8633,2144.56,0
2314500,1983-01-01T05:00:00Z,1528.46640369552,2443.19521379879,1069.26232044866,464.839344026893,1133.48126536648,369.671372196762,1063.29806822492,0.241857702140507,0.30412140096963,25.2309,12.1777,1613.86,0,47.9443,47.2008,3117.79,0
2314500,1984-01-01T05:00:00Z,1343.82318416476,5107.61267069194,1096.69801820369,430.952825112594,1806.21111985727,542.386317214915,3055.07686688268,0.403614347189604,0.320691613443511,26.3046,12.6548,1389.25,0,34.0506,38.1547,5266.43,0
2314500,1985-01-01T05:00:00Z,1215.33070472667,3251.68567621003,1128.77963947093,181.291039302724,411.567986979443,154.470315220691,215.703165504383,0.127101466802348,0.149170130070478,26.6341,13.2959,1360.5,0,36.3052,53.4135,4076.25,0
2314500,1986-01-01T05:00:00Z,1339.37925696153,3583.3356838365,1161.13828475717,363.066041652565,784.844712303332,268.181476458563,930.387364140962,0.200228184111908,0.271070378136365,27.2178,13.8335,1356.81,0,40.9165,40.4381,3835.78,0
2314500,1987-01-01T05:00:00Z,1220.69736176973,4932.71163685803,1089.67364988854,399.332379853577,1655.70045120589,335.753770277332,1320.85318745342,0.275050787191485,0.327134630056575,26.0044,12.4203,1353.19,0,41.5196,44.5193,6257.87,0
2314500,1988-01-01T05:00:00Z,1241.19541243608,3547.94374441605,1069.36967251303,290.662455117531,710.265889085652,142.501649544241,307.586166877183,0.114810003418039,0.234179446850396,25.8729,11.814,1287.27,0,43.1563,49.68,3991.99,0
2314500,1989-01-01T05:00:00Z,1077.97326244066,3222.28867092498,1094.60747669595,111.091286118883,91.1733291536298,23.3629060989226,0.514516864984846,0.0216729921909437,0.103055697195456,26.4601,12.4908,1172.81,25.0144,34.1278,47.5988,3674.51,52.1433
2314500,1990-01-01T05:00:00Z,935.270359009147,2256.38128248843,1148.02614343721,156.831414133876,212.500266702386,89.953227310445,138.218388570107,0.0961788497239923,0.167685645784849,27.9996,13.1452,946.358,0,27.9785,32.3911,2909.12,0
2314500,1991-01-01T05:00:00Z,1611.1030379427,10609.3622235341,1123.17016428622,600.569391344582,1512.7970672454,484.327389333162,1673.75643923997,0.300618506654686,0.372769076341313,26.4452,13.5826,1703.63,0,32.7166,41.6481,12467.4,0
2314500,1992-01-01T05:00:00Z,1504.42651707387,5340.113518192,1062.38758134126,439.084201012341,405.897304218982,316.048038295395,251.277907897831,0.210078747422049,0.29186151402487,25.4848,12.5974,1650.31,0,35.1761,40.2749,7675.48,0
2314500,1993-01-01T05:00:00Z,1173.21469099397,1817.59854965806,1091.11686729232,240.002150063967,210.107523688261,246.287036970448,602.864708319431,0.209924951384464,0.204567972005732,25.983,12.4778,1269.62,0,46.8797,45.0049,2582.45,0
2314500,1994-01-01T05:00:00Z,1418.33067572609,5076.45191222857,1096.63240539626,431.945420707399,671.822264932742,334.953993577564,645.807191972935,0.236160720000003,0.304544933068075,26.1135,13.4194,1640.24,0,30.7238,35.2204,7658.94,0
2314500,1995-01-01T05:00:00Z,1195.53730828014,2483.21017202451,1113.74092611635,231.815251660619,238.078079310717,218.031206015856,252.43498364167,0.182370892573405,0.193900474753147,26.07,13.0588,1214.13,0,40.3795,51.0001,2697.82,0
2314500,1996-01-01T05:00:00Z,1174.82958002476,2666.62043589704,1072.60748213712,222.410589544284,361.723606665613,154.633069042651,174.736011753533,0.131621702136059,0.189313065763629,26.1003,11.9404,1230.91,0,36.5171,47.0008,3016.07,0
2314500,1997-01-01T05:00:00Z,1424.30176786098,1937.72253833729,1085.16534664718,360.323188065388,490.824651033754,294.350228990372,318.931970161333,0.206662826398388,0.252982335763383,26.3138,12.8305,1442.25,0,30.965,35.4401,2027.17,0
2314500,1998-01-01T05:00:00Z,1312.55202131636,5900.28337324726,1165.04684046269,473.481784702506,1903.82915683306,517.886343690172,3057.46489362025,0.394564432707804,0.360733728654541,27.4159,13.8376,1422.53,0,38.4901,41.069,7036.52,0
2314500,1999-01-01T05:00:00Z,1060.5432392757,4203.01394343388,1116.21605319432,138.616194046492,148.212956789439,44.3066717917062,17.4231348780616,0.0417773365110183,0.130703010413004,26.8829,12.8052,1023.84,0,30.0251,46.3407,3838.75,0
2314500,2000-01-01T05:00:00Z,1130.6522122788,3765.89166629096,1078.574366787,180.107348081647,392.42109779513,20.0174681486144,0.56860512162627,0.0177043550007918,0.159295091917475,26.4092,11.7625,1186.61,0,38.0335,51.0428,4441.77,0
2314500,2001-01-01T05:00:00Z,994.973102585552,6994.29902312767,1091.18262314753,211.982156492147,352.073999159477,54.0882501357709,17.3430335417212,0.0543615199197007,0.213053152835275,26.5135,12.6398,1030.84,0,29.6672,42.3015,8128.5,0
2314500,2002-01-01T05:00:00Z,1245.95553418664,1947.31104938516,1130.01209545435,189.761756700968,278.601265577641,32.1028599824427,14.7484912175812,0.0257656546334132,0.152302190161902,26.5186,13.2436,1363.25,0.0524152,36.4096,53.2675,2664.91,0.000228946
2314500,2003-01-01T05:00:00Z,1488.58166800642,4552.16037779437,1107.02792232655,465.247084505188,875.489353373064,294.896669424283,673.600328646011,0.198105804849271,0.312543876163858,25.804,13.2002,1516.68,0,35.9069,59.5251,5394.88,0
