STAID,POS,PPT_MM,PET_MM,YLD_MM,yieldmm,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxdvar,tmindvar,pdvar,swedvar
13240000,1980-01-01T05:00:00Z,200.289354906819,10.9932125600106,0,17.1652205788334,0.085702111262075,0,-3.17688,-16.772,101.603,3529.68,23.1842,105.736,25.8692,307.365
13240000,1980-02-01T05:00:00Z,162.460346525766,16.071015796846,0.472069332347194,15.6649686099683,0.0964233361861252,0.00290575111060917,2.0314,-10.7372,84.3799,3943.31,6.40548,53.0245,15.8565,25.7797
13240000,1980-03-01T05:00:00Z,166.069994502837,18.9503223130176,13.9033278333652,17.3990260804748,0.104769233795438,0.0837196862382488,0.537935,-11.739,126.687,5563.53,5.73339,28.0164,50.1932,784.582
13240000,1980-04-01T05:00:00Z,98.9938422632294,31.9150033834603,136.404823424733,146.147922317627,1.4763334665707,1.3779122044988,8.73333,-7.57123,79.3352,7336.16,46.6373,12.644,21.8745,146.901
13240000,1980-05-01T04:00:00Z,157.131118504239,43.6654705771542,234.912510527475,381.629030054042,2.42872980022571,1.49500947211254,11.9094,-2.09704,122.374,6752.54,40.4769,7.18844,22.229,221.781
13240000,1980-06-01T04:00:00Z,122.704323745921,53.3508778884625,222.991147421315,292.003587758203,2.37973348325396,1.81730472581433,16.0807,-0.784264,90.7598,5248.38,33.1608,10.4751,17.1309,251.711
13240000,1980-07-01T04:00:00Z,38.5460720410363,77.2278583128167,115.427474387927,101.257266002494,2.62691528970047,2.994532731248,21.9015,1.40575,29.7486,3683.93,11.6304,9.56797,10.4014,182.53
13240000,1980-08-01T04:00:00Z,26.4695770539461,62.1005782315241,34.1865352919476,24.3937073379109,0.921575259332459,1.29154067034294,19.6985,-2.96396,12.8492,2694.37,9.17718,11.6346,3.7383,23.9107
13240000,1980-09-01T04:00:00Z,127.953867976781,49.9033175423407,43.1171345826017,15.0336937555368,0.117493077725988,0.33697406154557,17.0913,-1.7851,95.067,2049.94,24.6336,19.3431,28.5009,41.5406
13240000,1980-10-01T04:00:00Z,53.7134381424512,29.618246820052,48.1242606968466,12.0799509181348,0.224896251960227,0.895944522657778,12.0555,-7.57749,39.8883,2025.59,56.1303,9.64609,17.3902,14.3533
13240000,1980-11-01T05:00:00Z,147.085468141813,14.4264953757454,19.0709204015903,43.8774991413541,0.298312944818243,0.129658766719245,3.5689,-9.55223,113.592,1965.5,32.7025,47.4014,64.7895,3.06189
13240000,1980-12-01T05:00:00Z,297.653652805167,13.1314192548001,4.08811185150795,54.3597791316065,0.18262762314289,0.0137344588684886,-0.321415,-11.2564,196.542,3581.79,12.7561,59.7749,69.9053,174.039
13240000,1981-01-01T05:00:00Z,94.1663168426028,14.2009793979814,4.10221347349877,42.5720850905234,0.452094618521417,0.0435634907581183,-0.146603,-13.3608,63.7989,6442.08,9.43279,22.3362,18.8214,135.677
13240000,1981-02-01T05:00:00Z,168.221138821702,14.5237487208149,9.60225421079506,40.3509328249308,0.23986838460117,0.0570811390176863,-0.0314246,-16.1556,135.989,7659.73,8.63251,59.3795,53.3725,843.297
13240000,1981-03-01T05:00:00Z,105.021969077216,22.4739259718051,65.9328842250712,47.3456140823669,0.450816286329167,0.627800876372782,3.78591,-10.8055,95.9721,10105.2,10.6143,17.3065,21.7684,238.096
13240000,1981-04-01T05:00:00Z,102.058954536988,29.6450895209328,144.209591978858,103.010807264804,1.0093264989058,1.41300283383359,6.16955,-8.2608,63.838,11449.8,37.132,27.1223,15.7779,29.2136
13240000,1981-05-01T04:00:00Z,138.463320886008,41.7018326425665,203.088920152261,266.343433953068,1.92356670523841,1.46673443084221,9.8743,-3.31564,108.553,11106.9,25.5558,14.3487,26.5676,169.606
13240000,1981-06-01T04:00:00Z,122.368605113852,53.6415593956941,210.57072722299,287.444380476197,2.34900430718122,1.7207904513341,14.7174,-1.28883,125.045,9055.8,29.5984,7.53295,50.4626,301.276
13240000,1981-07-01T04:00:00Z,44.8008538790559,74.5177638871404,118.736190026395,69.6740394891128,1.55519445404332,2.65031087012169,21.7864,-1.37286,45.4358,7799.35,9.75017,9.70082,23.1876,121.227
13240000,1981-08-01T04:00:00Z,12.3176618337188,76.9184380923629,36.9171885935108,15.1973576066857,1.23378590935853,2.99709385530071,23.883,-0.752478,5.67039,6519.24,3.75237,6.72525,0.643596,204.736
13240000,1981-09-01T04:00:00Z,55.04308566174,51.479741672243,5.32316877062097,9.25480110663551,0.168137396284606,0.0967091271614713,18.3534,-4.85456,41.743,5605.03,46.616,9.56096,18.8266,5.80653
13240000,1981-10-01T04:00:00Z,116.908484421027,27.1329036826926,31.0348182725491,16.6391582001405,0.142326352809581,0.265462497664261,7.2559,-6.52379,93.2626,5789.5,28.3827,10.4564,20.5998,40.5634
13240000,1981-11-01T05:00:00Z,235.372717559985,15.7881424481328,40.0855404832111,45.0075590659538,0.191218249644772,0.170306656178175,3.9838,-8.62914,202.972,6528.2,41.2443,28.3079,66.1405,289.382
13240000,1981-12-01T05:00:00Z,249.340206705211,12.409077604004,21.7974934728382,49.5083149725491,0.198557286956458,0.0874206922376094,-1.69048,-12.6875,169.905,9050.73,15.8169,46.2222,30.5021,854.432
13240000,1982-01-01T05:00:00Z,207.756900793093,10.7234700494786,4.07758696419193,31.5052913461676,0.151644981350314,0.0196267221383555,-3.99252,-16.5985,224.726,18554.5,13.4275,62.2763,54.3775,2971.03
13240000,1982-02-01T05:00:00Z,242.033563431957,11.2012032916597,0.000246276528828068,34.8370197445564,0.143934664476194,1.01753048352446e-06,-2.34617,-17.9165,196.698,20070.3,27.3799,173.617,84.5579,214.377
13240000,1982-03-01T05:00:00Z,169.22864051779,20.1029405462691,6.16349188749481,38.9286160232795,0.230035624609224,0.0364210920127725,0.758515,-11.0761,159.134,23531.7,5.74239,31.9341,38.7292,147.132
13240000,1982-04-01T05:00:00Z,135.237037235522,24.396223872835,112.581588065284,53.4635247086481,0.395331972672093,0.832476001890061,3.05112,-12.233,224.76,25132.6,16.0346,30.0267,67.1338,174.548
13240000,1982-05-01T04:00:00Z,69.1756012426738,39.3725245286472,258.364674825898,314.370980748556,4.54453557469947,3.73491043351446,10.467,-5.71301,59.162,26136.3,17.5892,9.17079,20.3798,14.0163
13240000,1982-06-01T04:00:00Z,101.843102817269,58.0136983782404,327.470380670099,508.682836404295,4.99476962437993,3.2154399425326,15.9333,-0.484823,114.877,24587.5,29.1081,10.3157,27.5569,147.292
13240000,1982-07-01T04:00:00Z,53.1505056778845,71.3956491903205,201.686980726765,196.533007921331,3.69766957839325,3.79463898140644,19.4008,1.306,65.0894,23755.8,25.1424,4.81393,14.0285,272.312
13240000,1982-08-01T04:00:00Z,20.0572321307049,73.4332778815197,77.8125844660842,38.6558429380313,1.92727703833344,3.87952754193654,22.2873,-0.378447,10,21993.7,8.10113,5.88007,1.01069,241.269
13240000,1982-09-01T04:00:00Z,91.3053930373199,46.5887925165007,45.5937777332762,15.606517234558,0.170926565402101,0.499354706404257,15.0057,-3.95019,85.5531,20254.6,41.9397,7.81148,21.4895,29.6076
13240000,1982-10-01T04:00:00Z,159.938214775814,27.2340695274772,70.4825006557347,34.7201169937358,0.217084560074671,0.440685803293044,7.97973,-5.8342,171.86,20715.8,38.7773,16.2289,61.7595,10.6618
13240000,1982-11-01T05:00:00Z,140.464156162034,11.8791288675959,45.6684144530429,31.8170320150227,0.226513531169617,0.325125040443497,-1.38594,-13.1347,127.899,20249,11.0811,56.4523,61.9609,27.8816
13240000,1982-12-01T05:00:00Z,255.199136753762,10.3473932035385,4.64585097229457,28.4853036166339,0.111619905846778,0.0182048067693007,-2.96918,-15.4438,239.084,22564.3,16.6371,86.6293,78.1341,560.006
13240000,1983-01-01T05:00:00Z,154.487548557269,13.7471967371361,0.00026941522313496,26.5369244362896,0.171773872290118,1.74392839844363e-06,-0.537394,-13.2846,165.799,14769.9,6.3377,60.9788,54.094,220.094
13240000,1983-02-01T05:00:00Z,225.023091378057,15.447562246572,2.18463876604894,20.4579813936153,0.0909150312900298,0.0097085092586279,-0.380886,-12.0391,262.754,16797.7,10.8964,74.7424,74.5221,3610.85
13240000,1983-03-01T05:00:00Z,205.719798516581,22.6582305157997,99.1806299889239,28.97239841172,0.140834273709367,0.482115142558484,1.48856,-8.30447,242.654,21620.8,5.71419,29.3298,44.2407,215.049
13240000,1983-04-01T05:00:00Z,79.7209161463036,25.7753560133782,152.954010414801,46.6831651610499,0.585582396912965,1.91861832262565,4.61508,-10.2746,84.5419,22284.8,18.9988,23.1719,29.1553,15.4459
13240000,1983-05-01T04:00:00Z,57.0212062300008,41.3133510156241,203.571221205947,314.351496956752,5.51288753325883,3.5700967177864,12.0679,-3.79582,64.1397,22989.3,54.5356,7.69797,15.7399,27.1604
13240000,1983-06-01T04:00:00Z,69.0575005129917,54.4989463859735,218.63738324114,498.570748458308,7.21964659529652,3.16601935513157,16.7039,-0.967877,69.9665,21153.7,10.7289,8.35231,12.6164,165.682
