STAID,POS,PPT_MM,PET_MM,YLD_MM,yieldmm,USGS_RC,WAS_RC,tmax,tmin,p,swe,tmaxdvar,tmindvar,pdvar,swedvar
2479560,1980-01-01T05:00:00Z,142.577757371823,44.7216939590555,75.4417418094708,86.9045093806624,0.609523610011818,0.529127005502895,17.1797,5.87516,149.529,0,10.1909,21.915,80.6665,0
2479560,1980-02-01T05:00:00Z,60.3079090346255,37.5090252028881,52.485961315521,52.4868985593346,0.870315343368968,0.870299802392194,15.408,1.94215,56.1343,0,37.8907,40.7363,25.9248,0
2479560,1980-03-01T05:00:00Z,353.190238192376,62.9929273815418,142.9066092336,176.392989151938,0.499427702347368,0.404616531773342,20.8975,8.19889,396.39,0,19.8418,37.9717,346.547,0
2479560,1980-04-01T05:00:00Z,318.344350627982,79.7183890917783,205.336649443025,297.980908391505,0.936033285351832,0.645014271614899,24.5108,10.6565,299.87,0,9.1126,9.93521,423.248,0
2479560,1980-05-01T04:00:00Z,346.522974581622,117.611425625691,206.733133353052,225.374032051092,0.650386983209987,0.596592862573263,28.5869,17.0306,353.579,0,4.41708,6.74163,774.848,0
2479560,1980-06-01T04:00:00Z,66.4253348414503,143.751635874205,104.328834955066,44.1192756928561,0.664193500840662,1.57061812641346,32.9527,19.9762,65.4264,0,1.6108,6.91934,20.0545,0
2479560,1980-07-01T04:00:00Z,108.140947339644,164.530890674627,27.7566308944866,28.4118983900193,0.262730252406468,0.25667086868871,34.8366,22.3243,100.364,0,7.46905,1.50289,33.2587,0
2479560,1980-08-01T04:00:00Z,107.830281105573,149.437813386115,16.6539367965131,20.0560514302688,0.18599646801099,0.154445825660121,34.3372,21.4572,84.9494,0,1.62611,1.63357,19.0831,0
2479560,1980-09-01T04:00:00Z,119.617854986779,130.205556787863,11.8898213269702,16.3987912550126,0.137093172727643,0.0993983826936569,33.6887,20.7157,121.34,0,4.0863,1.04603,71.2949,0
2479560,1980-10-01T04:00:00Z,111.047094985541,71.8676688907842,10.1964881547119,43.1738386098322,0.388788546115984,0.0918212957848159,25.2942,10.1495,110.907,0,12.861,23.0871,184.461,0
2479560,1980-11-01T05:00:00Z,75.0104527715601,48.2087515484266,11.6744791172192,28.8610651180752,0.38476057738206,0.155638030245907,20.0042,6.17677,75.576,0,28.9247,24.9636,42.4373,0
2479560,1980-12-01T05:00:00Z,36.7896808852002,39.1756233408804,10.2178370877597,28.3462897668201,0.770495668480323,0.277736496808543,17.4243,2.15026,40.2332,0,22.8335,20.0858,24.4929,0
2479560,1981-01-01T05:00:00Z,25.7446772057887,33.0592432175407,5.91045954462316,19.0500525412149,0.739960823316578,0.229579866058457,14.1149,-0.362514,21.3887,0,16.8686,17.7796,8.4611,0
2479560,1981-02-01T05:00:00Z,258.797271182612,42.9287529569222,65.6406372909395,159.388579836626,0.61588199561872,0.253637285242557,17.5551,4.17389,268.701,0,40.2134,36.8078,656.416,0
2479560,1981-03-01T05:00:00Z,135.379321127015,60.9292459304841,90.4501971424029,52.0713772790732,0.384633168829522,0.668124174278738,21.5059,6.58817,133.466,0,5.72915,14.082,146.231,0
2479560,1981-04-01T05:00:00Z,35.0157399223171,98.2739166175076,59.2431258962208,41.2947403505124,1.17931937014969,1.69189987210473,27.8632,14.2685,34.351,0,3.38548,11.4964,17.392,0
2479560,1981-05-01T04:00:00Z,143.635370487591,107.647860773496,15.3319149222034,39.5687288786574,0.275480396954703,0.106741917886639,28.1223,14.3264,136.41,0,7.45051,12.2044,133.674,0
2479560,1981-06-01T04:00:00Z,102.107953370523,150.595837573006,12.4842132631337,25.2542731145106,0.247329148032861,0.122264846674888,33.1288,21.4627,96.4075,0,1.63617,2.51946,26.027,0
2479560,1981-07-01T04:00:00Z,147.382202705041,160.762650574397,11.4773812413863,14.0621149056884,0.0954125711761224,0.0778749471152647,34.422,21.8845,152.255,0,7.23388,1.4624,58.4528,0
2479560,1981-08-01T04:00:00Z,122.945686966383,146.33060452335,13.2072601210697,10.9499109847022,0.0890629940332611,0.107423533488254,33.4976,21.1217,106.462,0,1.99041,1.20439,40.4945,0
2479560,1981-09-01T04:00:00Z,69.8477597136358,107.162257856026,11.1877289508621,12.9518151284717,0.185429213214167,0.160173053462701,30.9722,16.1866,71.0666,0,5.80718,16.3958,28.393,0
2479560,1981-10-01T04:00:00Z,29.4356031335756,77.9746451987985,4.71631942104644,6.57768504381405,0.223460175555609,0.160224996907462,26.2273,11.8884,34.8057,0,18.9244,20.0208,8.13545,0
2479560,1981-11-01T05:00:00Z,30.5733903004314,54.8450908590106,1.76137664044875,7.66275073518491,0.250634642082098,0.0576114269022986,23.1357,7.05576,32.4906,0,8.15234,27.3235,6.05534,0
2479560,1981-12-01T05:00:00Z,196.790878326341,37.70041755869,16.4029155142508,18.9608921045596,0.0963504623070818,0.0833520113013047,15.4975,2.64411,200.79,0,24.8675,24.9123,88.5671,0
2479560,1982-01-01T05:00:00Z,114.972844479523,39.8900563631033,52.0897540624239,56.5243522946681,0.491632198460004,0.453061366779537,16.4523,3.08269,126.237,138.775,50.3431,70.8571,45.8089,60.6033
2479560,1982-02-01T05:00:00Z,227.894081504155,44.1746243528287,98.6301405938494,143.689613895737,0.630510511494426,0.432789390329346,18.0711,4.7432,229.349,0,29.134,16.024,311.447,0
2479560,1982-03-01T05:00:00Z,79.8717461401818,72.7248512908658,74.6461068181151,38.7090876875093,0.484640558872614,0.934574620255637,23.4022,10.5977,91.8657,0,28.0891,46.8517,52.1954,0
2479560,1982-04-01T05:00:00Z,151.809943246495,85.7966895408031,47.134286007912,39.9590160730729,0.263217383647862,0.310482205578456,25.4066,12.1978,152.591,0,8.49405,21.2223,177.648,0
2479560,1982-05-01T04:00:00Z,58.8170253821902,120.066918416469,44.4481511974989,26.5496228545968,0.451393498431426,0.755702127210225,30.2568,16.0116,61.434,0,5.16311,10.0328,27.8844,0
2479560,1982-06-01T04:00:00Z,171.904853024229,143.968254405371,16.6904942595524,19.0214539105896,0.110651058279946,0.0970914663892588,32.9775,19.8747,176.051,0,2.06452,2.94769,74.842,0
2479560,1982-07-01T04:00:00Z,228.45788043226,153.083783782966,41.6011302910811,34.0508754403683,0.149046622405589,0.182095405123993,33.1241,21.1646,248.477,0,1.45184,0.484891,78.9032,0
2479560,1982-08-01T04:00:00Z,127.640518400301,144.627326649354,46.9553217750802,46.9135301321848,0.367544183619315,0.367871600362988,32.9836,21.2284,120.455,0,1.9601,0.419831,40.835,0
2479560,1982-09-01T04:00:00Z,91.6045879610876,106.99205242993,25.0861780769171,15.5004577989009,0.169210496372576,0.27385285644834,30.5257,16.8184,92.755,0,7.63181,21.2179,68.012,0
2479560,1982-10-01T04:00:00Z,44.754325571953,78.9691754051101,17.1553370610293,11.6867462914006,0.261131100559463,0.383322435134189,26.8494,11.952,53.3704,0,10.5145,40.3594,20.4807,0
2479560,1982-11-01T05:00:00Z,152.722347676197,54.163067953619,20.1416511381622,26.4184056081984,0.172983234020282,0.13188411155692,21.5529,8.06193,159.501,0,14.5003,40.7295,82.8717,0
2479560,1982-12-01T05:00:00Z,204.362509164941,49.4859881392729,79.4186047786911,135.443114641319,0.662759109754337,0.388616312763082,19.4572,7.58103,212.514,0,21.3801,55.6227,211.963,0
